Robinson,Bruce Philip,269.0
Robinson,Charles Henry,
Robinson,Christopher James,292.0
Robinson,Clinton Michael,317.0
Robinson,Craig George,235.0
Robinson,David Tanner,259.0
Robinson,Dewey Everett,252.0
Robinson,Derrick Lamar,261.0
Robinson,Don Allen,301.0
Robinson,Earl John,263.0
Robinson,William Edward,284.0
Robinson,Floyd Andrew,244.0
Robinson,Frederic Henry,
Robinson,Frank,256.0
Robinson,John Henry,231.0
Robinson,Humberto Valentino,228.0
Robinson,John Washburn,
Robinson,Jack Roosevelt,266.0
Robinson,John Edward,247.0
Robinson,Jeffrey Daniel,271.0
Robinson,Jeffrey Mark,288.0
Robinson,Kenneth Neal,244.0
Robinson,Kerry Keith,247.0
Robinson,William Clyde,214.0
Robinson,Ronald Dean,311.0
Robinson,Shane Michael,239.0
Robinson,Trayvon Andrew Dwayne,270.0
Robinson,Alfred Valentine,
Robinson,Wilbert,283.0
Robinson,William H.,236.0
Robison,Martin Stanford,
Robitaille,Joseph Anthony,218.0
Robles,Hansel Manuel,256.0
Robles,Mauricio Antonio,285.0
Robles,Oscar Manuel,260.0
Robles,Rafael Orlando,242.0
Robles,Sergio,264.0
Robson,Thomas James,290.0
Rocap,Adam,239.0
Rocco,Michael Dominick,259.0
Roche,Armando,262.0
Rochefort,Bennett Harold,259.0
Roche,John Joseph,251.0
Rochelli,Louis Joseph,248.0
Rochford,Michael Joseph,281.0
Rockenfield,Isaac Broc,217.0
Rocker,John Loy,286.0
Rockett,Patrick Edward,241.0
Rock,Lester Henry,258.0
Rodas,Richard Martin,254.0
Rodgers,Kenneth Andre Ian,275.0
Rodgers,Wilbur Kincaid,239.0
Rodgers,William Sherman,234.0
Rodgers,Brady Paul,284.0
Rodgers,Robert Leroy,264.0
Rodin,Eric Chapman,289.0
Rodney,Fernando,301.0
Rodon,Carlos Antonio,310.0
Rodriguez,Alexander Enmanuel,305.0
Rodriguez,Aneury,326.0
Rodriguez,Aurelio,250.0
Rodriguez,Carlos,229.0
Rodriguez,Eduardo,252.0
Rodriguez,Edwin,246.0
Rodriguez,Eddy,267.0
Rodriguez,Eddy,292.0
Rodriguez,Eduardo Jose,294.0
Rodriguez,Eliseo,256.0
Rodriguez,Felix Antonio,243.0
Rodriguez,Fernando,310.0
Rodriguez,Fernando Pedro,252.0
Rodriguez,Francisco,265.0
Rodriguez,Francisco Jose,267.0
Rodriguez,Francisco,293.0
Rodriguez,Guillermo Segundo,301.0
Rodriguez,Guilder Alfredo,263.0
Rodriguez,Hector Antonio,233.0
Rodriguez,Henry Anderson,253.0
Rodriguez,Henry Alberto,298.0
Rodriguez,Henry Alejandro,268.0
Rodriguez,Ivan,274.0
Rodriguez,Jose,218.0
Rodriguez,Jose Ilich,278.0
Rodriguez,John Joseph,297.0
Rodriguez,Joely,273.0
Rodriguez,Joshua Joel,257.0
Rodriguez,Liubiemithz,264.0
Rodriguez,Luis Orlando,259.0
Rodriguez,Nerio,293.0
Rodriguez,Rafael,268.0
Rodriguez,Ricardo,265.0
Rodriguez,Richard Anthony,255.0
Rodriguez,Ricardo Antonio,270.0
Rodriguez,Roberto,260.0
Rodriguez,Rosario Isabel,257.0
Rodriguez,Ruben Dario,242.0
Rodriguez,Sean John,272.0
Rodriguez,Steven James,238.0
Rodriguez,Steven Francis,295.0
Rodriguez,Luis Antonio,236.0
Rodriguez,Victor Manuel,244.0
Rodriguez,Wandy Fulton,266.0
Rodriguez,Wilfredo Jose,255.0
Rodriguez,Wilking Jose,253.0
Rodriguez,Yorman Jose,284.0
Roebuck,Edward Jack,259.0
Roe,Chaz Daniel,267.0
Roe,James Clay,253.0
Roenicke,Gary Steven,280.0
Roenicke,Joshua James,280.0
Roenicke,Ronald Jon,252.0
Roe,Elwin Charles,244.0
Roesler,Michael Joseph,272.0
Roettger,Oscar Frederick Louis,242.0
Roettger,Walter Henry,263.0
Roetz,Edward Bernard,230.0
Rogalski,Joseph Anthony,261.0
Rogan,Charles Wilber,227.0
Rogell,William George,233.0
Rogers,Brian Alan,266.0
Rogers,Orlin Woodrow,232.0
Rogers,Edward Antonio,262.0
Rogers,Emmett E.,235.0
Rogers,Esmil Antonio,275.0
Rogers,Fraley W.,252.0
Rogers,Jay Lewis,249.0
Rogers,Jason Douglas,333.0
Rogers,James F.,247.0
Rogers,James Randall,274.0
Rogers,Kenneth Scott,273.0
Rogers,Charles Kevin,264.0
Rogers,Lee Otis,241.0
Rogers,Mark Elliot,315.0
Rogers,Stanley Frank,243.0
Rogers,Stephen Douglas,249.0
Rogers,Taylor Allen,245.0
Rogers,Thomas Andrew,252.0
Rogge,Francis Clinton,255.0
Roggenburk,Garry Earl,273.0
Rogodzinski,Michael George,257.0
Rogovin,Saul Walter,279.0
Rohde,David Grant,254.0
Rohe,George Anthony,234.0
Rohlinger,Ryan Lee,267.0
Rohn,Daniel Jay,233.0
Rohr,William Joseph,245.0
Rohr,Leslie Norvin,282.0
Rohrmeier,Daniel,257.0
Rohwer,Ray,225.0
Roig,Anton Ambrose,253.0
Rojas,Octavio Victor,230.0
Rojas,Melquiades,246.0
Rojas,Minervino Alejandro,243.0
Rojas,Miguel Elias,266.0
Rojek,Stanley Andrew,240.0
Roland,James Ivan,250.0
Rolen,Scott Bruce,321.0
Rolfe,Robert Abial,241.0
Rolison,Nathan Mardis,302.0
Rollinson,William,
Rollins,David Dwane,283.0
Rollins,James Calvin,242.0
Rolling,Raymond Copeland,230.0
Rollings,William Russell,238.0
Rollins,Richard John,255.0
Rolls,Damian Michael,279.0
Romak,James Robert,301.0
Roman,William Anthony,266.0
Romano,Jason Anthony,257.0
Romano,James King,266.0
Romano,John Anthony,276.0
Roman,Jose Rafael,247.0
Romano,Michael Desport,269.0
Romanick,Ronald James,271.0
Romano,Thomas Michael,240.0
Romberger,Allen Isaiah,257.0
Romero,Alexander Rafael,270.0
Romero,Davis Javier,225.0
Romero,Edgardo Ralph,231.0
Romero,Enny Manuel,290.0
Romero,Juan Carlos,276.0
Romero,Armando,261.0
Romero,Niuman Jose,288.0
Romero,Ramon,246.0
Romero,Ricardo,283.0
Romero,Stefen Daniel,294.0
Romine,Andrew James,273.0
Romine,Austin Allen,293.0
Romine,Kevin Andrew,256.0
Rommel,Edwin Americus,271.0
Romo,Enrique,256.0
Romonosky,John,269.0
Romo,Sergio Francisco,256.0
Romo,Vicente,253.0
Ronan,Edward Marcus,264.0
Rondeau,Henri Joseph,245.0
Rondon,Bruce,350.0
Rondon,Gilberto,274.0
Rondon,Hector Luis,305.0
Rondon,Jorge Leonardo,288.0
Rondon,Jose Gregorio,268.0
Roney,Matthew Stephen,305.0
Roof,Eugene Lawrence,254.0
Roof,Phillip Anthony,264.0
Rooker,James Phillip,267.0
Rooks,George Brinton McClellan,241.0
Roomes,Rolando Audley,255.0
Rooney,Frank,241.0
Rooney,Patrick Eugene,263.0
Root,Charles Henry,260.0
Roper,John Christopher,247.0
Roque,Jorge,228.0
Roque,Rafael Antonio,262.0
Rosa,Carlos,268.0
Rosado,Jose Antonio,247.0
Rosado,Luis,252.0
Rosales,Adam Marcos,274.0
Rosales,Leonel,277.0
Rosario,Alberto,260.0
Rosar,Warren Vincent,259.0
Rosario,Eddie Manuel,253.0
Rosario,Francisco Alberto,298.0
Rosario,Angel Ramon,225.0
Rosario,Melvin Gregorio,263.0
Rosario,Rodrigo,234.0
Rosario,Santiago,236.0
Rosario,Sandy,278.0
Rosario,Victor Manuel,226.0
Rosario,Wilin Arismendy,291.0
Roseboro,John Junior,261.0
Rose,Robert Richard,241.0
Rose,Brian Leonard,290.0
Rosebraugh,Eli Ethelbert,
Rose,Charles Alfred,226.0
Rose,Donald Gary,270.0
Roselli,Robert Edward,256.0
Rosello,David,231.0
Roseman,James John,234.0
Rose,Michael John-Ferrero,258.0
Rosen,Albert Leonard,250.0
Rosenberg,Brian James,295.0
Rosen,Goodwin George,229.0
Rosenberg,Harry,250.0
Rosenthal,Lawrence John,262.0
Rosenberg,Louis,222.0
Rosenfeld,Max,243.0
Rosenthal,Simon,234.0
Rosenberg,Steven Allen,258.0
Rosenthal,Trevor Jordan,304.0
Rosenthal,Wayne Scott,297.0
Rose,Peter Edward,263.0
Rose,Peter Edward,253.0
Roser,John William Joseph,246.0
Roser,Emerson Corey,296.0
Rosin,Seth Daniel,343.0
Roskos,John Edward,269.0
Ross,Floyd Robert,237.0
Ross,Chester Franklin,268.0
Ross,Lee Ravon,244.0
Ross,Chester James,268.0
Ross,Clifford David,271.0
Ross,Cody Joseph,266.0
Rosscup,Zachary M.,294.0
Ross,David Wade,304.0
Ross,Donald Raymond,258.0
Rosselli,Joseph Donald,243.0
Ross,Ernest Bertram,218.0
Ross,Gary Douglas,258.0
Ross,George Sidney,245.0
Rossi,Joseph Anthony,278.0
Ross,Joseph Andrew,301.0
Ross,Mark Joseph,267.0
Rossman,Claud,260.0
Rosso,Francis James,251.0
Ross,Robert Charles,286.0
Ross,Tyson William,323.0
Rossy,Elam Jose,245.0
Rotblatt,Marvin,227.0
Roth,Robert Frank,237.0
Rothermel,Edward Hill,214.0
Rothel,Robert Burton,240.0
Rothfuss,John Albert,266.0
Roth,Francis Charles,230.0
Rothgeb,Claude James,272.0
Roth,Michael Thomas,283.0
Rothrock,Jack Houston,236.0
Rothschild,Lawrence Lee,254.0
Rottino,Vincent Antonio,288.0
Rounsaville,Virle Gene,280.0
Rouse,Michael Gregory,271.0
Roush,Edd J.,241.0
Routcliffe,Philip John,247.0
Rowand,Aaron Ryan,282.0
Rowan,David,246.0
Rowan,John Albert,283.0
Rowdon,Wade Lee,244.0
Rowe,David Elwood,249.0
Rowe,Donald Howard,252.0
Rowe,Harland Stimson,243.0
Rowe,John Charles,238.0
Rowe,Kenneth Darrell,259.0
Rowell,Carvel William,256.0
Rowen,Benjamin Ramon,276.0
Rowen,W. Edward,221.0
Rowe,Lynwood Thomas,286.0
Rowland,Charlie Leland,258.0
Rowland,Michael Evan,280.0
Rowland,Clarence Henry,
Rowland,Richard Garnet,283.0
Rowland-Smith,Ryan Benjamin,325.0
Roxburgh,James Henry,240.0
Roy,Robert Charles,260.0
Roy,Emil Arthur,251.0
Royer,Stanley Dean,270.0
Roy,Jean-Pierre,230.0
Roy,Luther Franklin,231.0
Roy,Norman Brooks,272.0
Royster,Jeron Kennis,237.0
Royster,Willie Arthur,251.0
Rozek,Richard Louis,262.0
Rozema,David Scott,261.0
Roznovsky,Victor Joseph,242.0
Ruan,Wilkin Chal,242.0
Rua,Ryan Anthony,279.0
Rubeling,Albert William,257.0
Ruberto,John Edward,246.0
Rubio,Jorge Jesus,275.0
Ruble,William Arthur,238.0
Rucinski,Andrew James,264.0
Rucker,David Michael,258.0
Rucker,John Joel,249.0
Rucker,George Napoleon,261.0
Rudderham,John Edmund,238.0
Rudi,Joseph Oden,274.0
Rudolph,Richard,229.0
Rudolph,Frederick Donald,266.0
Rudolph,John Herman,230.0
Rudolph,Ernest William,233.0
Rudolph,Kenneth Victor,253.0
Ruebel,Matthew Alexander,254.0
Ruel,Herold Dominic,219.0
Rueter,Kirk Wesley,265.0
Ruether,Walter Henry,253.0
Ruf,Darin Cortland,325.0
Rufer,Rudolph Joseph,237.0
Ruffcorn,Scott Patrick,291.0
Ruffin,Bruce Wayne,279.0
Ruffin,Chance Kraig,282.0
Ruffin,Johnny Renando,247.0
Ruffing,Charles Herbert,278.0
Ruggiano,Justin Marshall,283.0
Ruhle,Vernon Gerald,258.0
Ruiz,Carlos Joaquin,285.0
Ruiz,Giraldo,241.0
Ruiz,Manuel,241.0
Ruiz,Randy Radames,325.0
Ruiz,Rio Noble,303.0
Rullo,Joseph Vincent,239.0
Rumbelow,Nicholas Bruno,262.0
Rumler,William George,263.0
Rundles,Richard Lambert,287.0
Runge,Paul William,237.0
Runnels,James Edward,242.0
Runnells,Thomas William,247.0
Runyan,Sean David,295.0
Runzler,Daniel Joseph,286.0
Rupe,Joshua Matthew,285.0
Ruppert,Jacob,
Rupe,Ryan Kittman,318.0
Rupp,Cameron Arthur,334.0
Rusch,Glendon James,244.0
Rush,Jesse Howard,255.0
Rush,Robert Ransom,281.0
Rushford,James Thomas,298.0
Rusie,Amos Wilson,273.0
Rusin,Christopher Patrick,269.0
Ruskin,Scott Drew,259.0
Russell,Adam William,360.0
Russell,Addison Warren,272.0
Russell,Allen,236.0
Russell,William Ellis,247.0
Russell,Harvey Holmes,232.0
Russell,Jack Erwin,251.0
Russell,James Clayton,281.0
Russell,Jeffrey Lee,276.0
Russell,James William,254.0
Russell,John Albert,269.0
Russell,John William,272.0
Russell,Clarence Dickson,238.0
Russell,Lloyd Opal,237.0
Russell,Paul A.,
Russell,Ewell Albert,256.0
Russell,Glen David,253.0
Russ,John,
Russo,Kevin Alexander,261.0
Russo,Marius Ugo,263.0
Rusteck,Richard Frank,248.0
Ruszkowski,Henry Alexander,262.0
Ruth,George Herman,289.0
Rutherford,James Hollis,253.0
Rutherford,John William,240.0
Ruthven,Richard David,265.0
Rutledge,Joshua Alan,263.0
Rutner,Milton,261.0
Ryal,Mark Dwayne,258.0
Ryal,Rusty Allen,274.0
Ryan,Robert Victor,308.0
Ryan,John Collins,251.0
Ryan,Brendan Wood,263.0
Ryan,John Budd,241.0
Ryan,Cornelius Joseph,246.0
Ryan,Daniel R.,272.0
Ryan,Dusty Mitchell,311.0
Ryan,John Bernard,235.0
Ryan,Jack,235.0
Ryan,John Francis,257.0
Ryan,Jason Paul,260.0
Ryan,James P.,231.0
Ryan,John Joseph,217.0
Ryan,John A.,
Sheahan,Daniel J.,
Ryan,Kenneth Frederick,275.0
Ryan,Kyle,292.0
Ryan,Michael Patrick,
Ryan,Michael James,279.0
Ryan,Michael Sean,252.0
Ryan,Lynn Nolan,244.0
Ryan,Wilfred Patrick Dolan,257.0
Ryan,Robert James,261.0
Ryba,Dominic Joseph,251.0
Ryder,Thomas,
Rye,Eugene Rudolph,231.0
Ryerson,Gary Lawrence,248.0
Ryu,Hyun-Jin,325.0
Ryu,Jae Kuk,285.0
Rzepczynski,Marc Walter,294.0
Saarloos,Kirk Craig,257.0
Sabathia,Carsten Charles,378.0
Sabel,Erik Douglas,268.0
Saberhagen,Bret William,233.0
Sabo,Alexander,264.0
Sabo,Christopher Andrew,256.0
Saccomanno,Mark Edison,285.0
Sacka,Frank,267.0
Sackinsky,Brian Walter,296.0
Sadecki,Raymond Michael,251.0
Sadek,Michael George,234.0
Sadler,William Henry,262.0
Sadler,William Carl,254.0
Sadler,Casey Scott,301.0
Sadler,Donnie Lamont,231.0
Sadler,Raymond Lee,273.0
Sadowski,Robert Frank,247.0
Sadowski,Robert,269.0
Sadowski,Edward Roman,246.0
Sadowski,James Michael,270.0
Sadowski,Ryan Keith,261.0
Sadowski,Theodore,263.0
Saenz,Christopher Andrew,275.0
Saenz,Olmedo,259.0
Saffell,Thomas Judson,241.0
Sage,Harry,255.0
Sager,Anthony Joseph,296.0
Sager,Samuel B.,206.0
Sagmoen,Marc Richard,256.0
Saier,Victor Sylvester,256.0
Sain,John Franklin,259.0
Saipe,Michael Eric,263.0
Saito,Takashi,274.0
Sakata,Lenn Haruki,229.0
Saladino,Tyler Artolo,272.0
Salas,Noel Fernando,274.0
Salas,Juan,264.0
Salas,Mark Bruce,252.0
Salas,Marino,267.0
Salazar,Argenis Antonio,252.0
Salazar,Daniel Dariel,267.0
Salazar,Jeffrey Dewan,267.0
Salazar,Luis Ernesto,249.0
Salazar,Oscar Enrique,267.0
Sale,Christopher,258.0
Sale,Frederick Link,229.0
Sales,Edward A.,
Salisbury,William Ansil,252.0
Salisbury,Henry Houston,230.0
Salkeld,William Franklin,260.0
Salkeld,Roger William,292.0
Sallee,Harry Franklin,255.0
Salmon,Bradley Keith,305.0
Salmon,Rutherford Eduardo,230.0
Salmon,Roger Elliott,244.0
Salmon,Timothy James,275.0
Salome,Angel Isaac,267.0
Saltalamacchia,Jarrod Scott,311.0
Saltzgaver,Otto Hamlin,236.0
Salve,Augustus William,262.0
Salveson,John Theodore,252.0
Salvo,Manuel,286.0
Samardzija,Jeffrey Alan,302.0
Sambito,Joseph Charles,258.0
Samcoff,Edward William,235.0
Samford,Ronald Edward,227.0
Sammons,Clint Joseph,283.0
Sampen,William Albert,258.0
Sample,William Amos,244.0
Sampson,Adrian David,284.0
Sampson,Benjamin Damon,284.0
Sampson,Christopher Keith,268.0
Sampson,Keyvius N.,299.0
Samuel,Amado Ruperto,243.0
Samuels,Joseph Jonas,269.0
Samuel,Juan Milton,241.0
Samuels,Roger Howard,287.0
Samuels,Samuel Earle,
Sanabia,Alejandro,284.0
Sandberg,Gustave E.,262.0
Sanchez,Aaron Jacob,296.0
Sanchez,Alejandro,257.0
Sanchez,Alex Anthony,259.0
Sanchez,Alexis,250.0
Sanchez,Anibal Alejandro,277.0
Sanchez,Angel Luis,278.0
Sanches,Brian Lee,263.0
Sanchez,Yolmer Carlos,266.0
Sanchez,Celerino,231.0
Sanchez,Duaner,284.0
Sanchez,Eduardo Nazareth,251.0
Sanchez,Felix Antonio,255.0
Sanchez,Frederick Philip,272.0
Sanchez,Gabriel,308.0
Sanchez,Gary,304.0
Sanchez,Hector Enrique,307.0
Sanchez,Humberto A.,348.0
Sanchez,Israel,239.0
Sanchez,Jesus Paulino,235.0
Sanchez,Jonathan Omar,272.0
Sanchez,Luis Mercedes Escoba,244.0
Sanchez,Orlando,268.0
Sanchez,Raul Guadalupe,222.0
Sanchez,Rey Francisco,250.0
Sanchez,Romulo Ignacio,347.0
Sanchez,Jorge Anthony,291.0
Sandberg,Jared Lawrence,260.0
Sandberg,Ryne Dee,248.0
Sanders,Anthony Marcus,274.0
Sanders,Alexander Bennett,282.0
Sanders,David Andrew,272.0
Sanders,Dee Wilman,270.0
Sanders,Deion Luwynn,268.0
Sanders,John Frank,274.0
Sanders,Kenneth George,239.0
Sanders,Raymond Floyd,259.0
Sanders,Reginald Jerome,279.0
Sanders,Reginald Laverne,252.0
Sanders,Roy Garvin,267.0
Sanders,Roy Lee,257.0
Sanderson,Scott Douglas,272.0
Sanders,Scott Gerald,286.0
Sanders,Warren Williams,230.0
Sand,John Henry,228.0
Sandlock,Michael Joseph,253.0
Sandoval,Danny E.,261.0
Sandoval,Freddy Carol,278.0
Sandoval,Pablo Emilio,326.0
Sands,Charles Duane,274.0
Sands,Gerald Robert,301.0
Sandt,Thomas James,246.0
Sanford,Chance Steven,235.0
Sanford,John Frederick,273.0
Sanford,John Doward,270.0
Sanford,John Stanley,262.0
Sanford,Meredith Leroy,298.0
Sanguillen,Manuel de Jesus,265.0
Sanicki,Edward Robert,244.0
Sanit,Amauri,273.0
Sankey,Benjamin Turner,225.0
Sano,Miguel Angel,336.0
Santana,Andres Confesor,231.0
Santana,Carlos,281.0
Santana,Daniel Ernesto,256.0
Santana,Domingo Alberto,297.0
Santana,Ervin Ramon,249.0
Santangelo,Frank-Paul,235.0
Santana,Johan Alexander,282.0
Santana,Julio Franklin,247.0
Santana,Marino,248.0
Santana,Pedro,231.0
Santana,Rafael Francisco,238.0
Santiago,Benito,253.0
Santiago,Hector Felipe,287.0
Santiago,Jose Guillermo,245.0
Santiago,Jose Rafael,259.0
Santiago,Jose Rafael,275.0
Santiago,Ramon DeJesus,256.0
Santorini,Alan Joel,262.0
Santos,Angel Ramon,249.0
Santos,Chad Roque,291.0
Santos,Francisco Alejandro,243.0
Santop,D. Louis,316.0
Santovenia,Nelson Gil,270.0
Santos,Omir,287.0
Santo Domingo,Rafael,232.0
Santo,Ronald Edward,262.0
Santos,Sergio Jose,291.0
Santos,Victor Irving,279.0
Santry,Edward,
Sappelt,David J.,264.0
Sardinha,Bronson Kiheimahanaomauiakeo,293.0
Sardinha,Dane Kealoha,287.0
Sardinas,Luis Alexander,253.0
Sarfate,Dennis Scott,301.0
Sargent,Joseph Alexander,235.0
Sarmiento,Manuel Eduardo,242.0
Sarni,William Florine,251.0
Sasaki,Kazuhiro,285.0
Sasser,Mack Daniel,263.0
Sasser,Robert Doffell,280.0
Satin,Joshua Blake,289.0
Satriano,Thomas Victor Nicholas,258.0
Saturria,Luis Arturo,239.0
Saucier,Francis Field,253.0
Saucier,Kevin Andrew,263.0
Sauer,Edward,261.0
Sauer,Henry John,273.0
Sauerbeck,Scott William,265.0
Saunders,Dennis James,270.0
Saunders,Douglas Long,244.0
Saunders,Joseph Francis,290.0
Saunders,Michael Edward Brett,301.0
Saunders,Russell Collier,279.0
Saunders,Anthony Scott,279.0
Saupold,Warwick Anthony,268.0
Sauter,Albert Charles,
Sauveur,Richard Daniel,239.0
Savage,John Robert,254.0
Savage,Donald Anthony,252.0
Savage,John Joseph,265.0
Savage,James Harold,215.0
Savage,Theodore Edmund,258.0
Saverine,Robert Paul,230.0
Savery,Joseph Cain,310.0
Savidge,Donald Snyder,253.0
Savidge,Ralph Austin,284.0
Savransky,Morris,246.0
Sawatski,Carl Ernest,280.0
Sawyer,Carl Everett,231.0
Sawyer,Edwin Milby,282.0
Sawyer,Richard Clyde,279.0
Sawyer,Willard Newton,
Sax,David John,257.0
Sax,Erik Oliver,232.0
Sax,Stephen Louis,256.0
Say,James I.,
Sayles,William Nisbeth,249.0
Say,Louis I.,212.0
Saylor,Philip Andrew,
Sborz,John James,286.0
Scahill,Robert Joseph,294.0
Scala,Gerard Michael,249.0
Scales,Bobby Leon,257.0
Scalzi,John Anthony,237.0
Scalzi,Frank John,226.0
Scanlan,Robert Guy,294.0
Scanlan,William Dennis,233.0
Scanlan,Frank Aloysius,248.0
Scanlon,Michael B.,
Scanlan,Mortimer J.,259.0
Scanlon,Patrick J.,252.0
Scanlon,James Patrick,252.0
Scantlebury,Patricio Athelstan,253.0
Scarborough,Ray Wilson,257.0
Scarbery,Randy James,258.0
Scarce,Guerrant McCurdy,255.0
Scarritt,Stephen Russell Mallory,235.0
Scarsella,Leslie George,256.0
Scarsone,Steven Wayne,244.0
Schaal,Paul,236.0
Schacht,Alexander,213.0
Schacker,Harold,262.0
Schacht,Sidney,241.0
Schaefer,Robert Walden,236.0
Schaefer,William Herman,244.0
Schaeffer,Harry Edward,249.0
Schaefer,Jeffrey Scott,240.0
Schaeffer,Mark Philip,292.0
Schafer,Harry C.,212.0
Schaffer,Jimmie Ronald,239.0
Schaffernoth,Joseph Arthur,271.0
Schafer,Jordan James,278.0
Schafer,Logan Edward,273.0
Schaive,John Edward,243.0
Schallock,Arthur Lawrence,229.0
Schaller,Walter,239.0
Schall,Eugene David,265.0
Schalk,Ray William,234.0
Schalk,LeRoy John,238.0
Schang,Robert Martin,232.0
Schanz,Charles Murrell,290.0
Schang,Walter Henry,250.0
Schappert,John,240.0
Scharein,Arthur Otto,226.0
Schardt,Wilburt,286.0
Scharein,George Albert,247.0
Scharf,Edward T.,
Schatzeder,Daniel Ernest,257.0
Schattinger,Jeffrey Charles,277.0
Schauer,Alexander John,266.0
Schebler,Scott Anthony,297.0
Scheer,Allen George,234.0
Scheeren,Frederick,228.0
Scheer,Henry William,214.0
Scheetz,Owen Franklin,262.0
Scheffer,Aaron Alvin Marcus,249.0
Scheffing,Robert Boden,254.0
Scheffler,Theodore J.,230.0
Schegg,Gilbert Eugene,251.0
Scheib,Carl Alvin,265.0
Scheibeck,Frank S.,212.0
Scheible,John G.,238.0
Scheinblum,Richard Alan,253.0
Scheid,Richard Paul,260.0
Schellhase,Albert Herman,216.0
Schell,Clyde Daniel,268.0
Schelle,Gerard Anthony,279.0
Schemanske,Frederick George,264.0
Schemer,Michael,252.0
Schenck,William G.,238.0
Schenz,Henry Leonard,244.0
Scheneberg,John Bluford,253.0
Schepner,Joseph Maurice,230.0
Scheppers,Tanner Ross,276.0
Scherrer,William Joseph,246.0
Scherbarth,Robert Elmer,252.0
Scherman,Frederick John,268.0
Scherer,Harry E.,
Scherzer,Maxwell M.,285.0
Schesler,Charles,259.0
Schettler,Louis Martin,231.0
Schiappacasse,Louis Joseph,
Schick,Maurice Francis,241.0
Schierholtz,Nathan John,289.0
Schilling,Charles Thomas,230.0
Schilling,Curtis Montague,282.0
Schillings,Elbert Isaiah,250.0
Schimpf,Ryan Michael,249.0
Schindler,William Gibbons,231.0
Schiraldi,Calvin Drew,292.0
Schirick,Harry Ernest,228.0
Schlafly,Harry Fenton,253.0
Schlei,George Henry,247.0
Schlereth,Daniel Robert,282.0
Schlesinger,William Cordes,249.0
Schlitzer,Victor Joseph,246.0
Schlitter,Brian Patrick,317.0
Schliebner,Frederick Paul,250.0
Schlichting,Travis Jay,281.0
Schlosser,August C.,301.0
Schlueter,Jay D.,254.0
Schlueter,Norman John,245.0
Schmack,Brian Robert,264.0
Schmandt,Raymond Henry,248.0
Schmelz,Alan George,286.0
Schmees,George Edward,262.0
Schmelz,Gustavus Heinrich,
Schmidt,Charles,271.0
Schmidt,Robert Benjamin,279.0
Schmidt,Charles John,273.0
Schmit,Frederick M.,235.0
Schmidt,Curtis Allen,277.0
Schmidt,David Joseph,258.0
Schmidt,David Frederick,263.0
Schmidt,Frederick Albert,258.0
Schmidt,Henry Martin,241.0
Schmidt,Jason David,262.0
Schmidt,Jeffrey Thomas,282.0
Schmitz,John Albert,242.0
Schmidt,Konrad Albert,300.0
Schmidt,Michael Jack,269.0
Schmidt,Frederich Christoph Herman,246.0
Schmidt,Walter Joseph,228.0
Schmidt,Willard Raymond,260.0
Schmoll,Stephen John,274.0
Schmutz,Charles Otto,268.0
Schmulbach,Henry Alrives,236.0
Schneider,Brian Duncan,283.0
Schneider,Daniel Louis,245.0
Schneck,David Lee,270.0
Schneiberg,Frank Fred,238.0
Schneider,Jeffrey Theodore,270.0
Schnell,Karl Otto,249.0
Schneider,Peter Joseph,267.0
Schoen,Gerald Thomas,290.0
Schoeneck,Louis W.,297.0
Schoendienst,Albert Fred,242.0
Schoeneweis,Scott David,258.0
Schofield,John Richard,232.0
Schofield,Richard Craig,245.0
Schomberg,Otto H.,246.0
Schoonmaker,Jerald Lee,261.0
Schoop,Jonathan Rufino Jezus,298.0
Schooler,Michael Ralph,295.0
Schorr,Edward Walter,254.0
Schott,Arthur Eugene,259.0
Schourek,Peter Alan,272.0
Schramka,Paul Edward,257.0
Schreiber,David Henry,257.0
Schreiber,Henry Walter,236.0
Schrecongost,Freeman Osee,250.0
Schreiber,Paul Frederick,254.0
Schrenk,Steven Wayne,260.0
Schreiber,Theodore Henry,246.0
Schriver,William Frederick,241.0
Schroll,Albert Bringhurst,284.0
Schroeder,Alfred William,274.0
Schroder,Robert James,247.0
Schroder,Christopher Keith,285.0
Schrom,Kenneth Marvin,269.0
Schuble,Henry George,221.0
Schueler,Ronald Richard,281.0
Schugel,Andrew Jeffrey,272.0
Schulz,Albert Christopher,254.0
Schult,Arthur William,285.0
Schultz,George Warren,274.0
Schultz,Robert Duffy,275.0
Schultz,Patrick Bowen,305.0
Schultz,Charles Budd,242.0
Schuler,David Paul,286.0
Schulze,Donald Arthur,290.0
Schullstrom,Erik Paul,297.0
Schulte,Frank M.,241.0
Schulte,Fred William,256.0
Schulte,Herman Joseph,226.0
Schultz,Howard Henry,278.0
Schulte,John Herman Frank,249.0
Schulz,Jeffrey Alan,263.0
Schultz,John F.,237.0
Schulze,John H.,
Schultz,Joseph Charles,243.0
Schulte,John Clement,261.0
Schultz,Joseph Charles,251.0
Schulte,Leonard Bernard,230.0
Schultz,William Michael,248.0
Schultz,Michael Alan,299.0
Schulz,Walter Frederick,242.0
Schultz,Wilbert Carl,243.0
Schulmerich,Edward Wesley,281.0
Schumann,Charles J.,304.0
Schumacher,Harold Henry,262.0
Schumaker,Jared Michael,255.0
Schupp,Ferdinand Maurice,220.0
Schu,Richard Spencer,242.0
Schuerholz,John,
Schurr,Wayne Allen,261.0
Schuster,William Charles,233.0
Schuster,Patrick James,264.0
